those animals who some horses are finding have visited the boy behind some baby .	have those animals who some horses are finding visited the boy behind some baby 	are	have ?
the child that this animal shall pick can play .	can the child that this animal shall pick play 	shall	can ?
the animals who those boys would reach can reach those boys behind some horse .	can the animals who those boys would reach reach those boys behind some horse 	would	can ?
some baby who has called some children was watching this baby behind those people .	was some baby who has called some children watching this baby behind those people 	has	was ?
the person who this horse has fed was visiting some child behind this boy .	was the person who this horse has fed visiting some child behind this boy 	has	was ?
those boys who the child does watch have drawn .	have those boys who the child does watch drawn 	does	have ?
this horse who the boy was seeing did feed the people who this horse is calling .	did this horse who the boy was seeing feed the people who this horse is calling 	was	did ?
the horses who have called the boy can feed those people .	can the horses who have called the boy feed those people 	have	can ?
some people who can talk did watch some horses that have tried .	did some people who can talk watch some horses that have tried 	can	did ?
this baby who the children have helped has called this boy by the girl .	has this baby who the children have helped called this boy by the girl 	have	has ?
some animals who have found some animal would see some girl .	would some animals who have found some animal see some girl 	have	would ?
the children who this horse has visited have found some girl who the animals are calling .	have the children who this horse has visited found some girl who the animals are calling 	has	have ?
some animal who some horses were visiting was reading .	was some animal who some horses were visiting reading 	were	was ?
this animal that those horses have fed is reaching some animals by some animal .	is this animal that those horses have fed reaching some animals by some animal 	have	is ?
some animal who has watched some girl is falling .	is some animal who has watched some girl falling 	has	is ?
the girls that have seen the animals shall see some babies behind some animals .	shall the girls that have seen the animals see some babies behind some animals 	have	shall ?
some baby that shall watch the person was seeing some child who some person was feeding .	was some baby that shall watch the person seeing some child who some person was feeding 	shall	was ?
those babies that would help those babies were siting .	were those babies that would help those babies siting 	would	were ?
those babies that the child has helped have helped some people that those boys would help .	have those babies that the child has helped helped some people that those boys would help 	has	have ?
the child that has fed some girl is helping the babies .	is the child that has fed some girl helping the babies 	has	is ?
the people that are sleeping have read .	have the people that are sleeping read 	are	have ?
some children who are watching the animals would talk .	would some children who are watching the animals talk 	are	would ?
the animals that have watched this boy shall watch the boy .	shall the animals that have watched this boy watch the boy 	have	shall ?
some person that shall help this girl has fallen .	has some person that shall help this girl fallen 	shall	has ?
some horse who would pick those babies was visiting those horses by the animals .	was some horse who would pick those babies visiting those horses by the animals 	would	was ?
some babies who the child does know were drawing .	were some babies who the child does know drawing 	does	were ?
some boys that this person was knowing are calling some children .	are some boys that this person was knowing calling some children 	was	are ?
the animals that the animals have known were playing .	were the animals that the animals have known playing 	have	were ?
the people who did visit some horse were reading .	were the people who did visit some horse reading 	did	were ?
the people that some boy is feeding have seen the babies behind this baby .	have the people that some boy is feeding seen the babies behind this baby 	is	have ?
those girls that some people do know have seen those horses .	have those girls that some people do know seen those horses 	do	have ?
the person that has found the girls is talking .	is the person that has found the girls talking 	has	is ?
those people who would pick this boy did fall .	did those people who would pick this boy fall 	would	did ?
this horse who shall walk would talk .	would this horse who shall walk talk 	shall	would ?
those people that are watching some people have sat .	have those people that are watching some people sat 	are	have ?
some person that can watch the people has slept .	has some person that can watch the people slept 	can	has ?
those horses who the girl has helped have sat .	have those horses who the girl has helped sat 	has	have ?
some babies who shall find some girl are drawing .	are some babies who shall find some girl drawing 	shall	are ?
some boys that did feed those girls were working .	were some boys that did feed those girls working 	did	were ?
some babies that were working do help some girl behind some people .	do some babies that were working help some girl behind some people 	were	do ?
the horses who shall reach some horse were walking .	were the horses who shall reach some horse walking 	shall	were ?
those girls that did reach the child do read .	do those girls that did reach the child read 	did	do ?
the children that were calling this animal have slept .	have the children that were calling this animal slept 	were	have ?
the people who those horses do call have picked some horse .	have the people who those horses do call picked some horse 	do	have ?
the person that some people are calling would sit .	would the person that some people are calling sit 	are	would ?
the person who did watch some babies is calling some girl .	is the person who did watch some babies calling some girl 	did	is ?
those babies that were seeing this child are watching the babies .	are those babies that were seeing this child watching the babies 	were	are ?
some person that shall pick the animals would pick some animal that some babies were watching .	would some person that shall pick the animals pick some animal that some babies were watching 	shall	would ?
those horses who the girl is calling have tried .	have those horses who the girl is calling tried 	is	have ?
this child who the animals have helped is walking .	is this child who the animals have helped walking 	have	is ?
those people who the animal can visit did fall .	did those people who the animal can visit fall 	can	did ?
the babies that shall draw can pick some babies .	can the babies that shall draw pick some babies 	shall	can ?
the child that this child does find was drawing .	was the child that this child does find drawing 	does	was ?
this boy that was sleeping shall help this girl that the horses were feeding .	shall this boy that was sleeping help this girl that the horses were feeding 	was	shall ?
this person that shall pick the children is seeing the people .	is this person that shall pick the children seeing the people 	shall	is ?
some girls that some boy was visiting do feed the babies .	do some girls that some boy was visiting feed the babies 	was	do ?
some animal who was picking some horse can pick the animal that some child is calling .	can some animal who was picking some horse pick the animal that some child is calling 	was	can ?
some child who those girls have visited would feed the horses by this horse .	would some child who those girls have visited feed the horses by this horse 	have	would ?
some horse that was siting is falling .	is some horse that was siting falling 	was	is ?
some children who do watch those children shall read .	shall some children who do watch those children read 	do	shall ?
this person who is sleeping has picked this baby who the person is knowing .	has this person who is sleeping picked this baby who the person is knowing 	is	has ?
some boys who the child is helping were picking this girl .	were some boys who the child is helping picking this girl 	is	were ?
this animal who the babies were visiting is knowing the animal by the girls .	is this animal who the babies were visiting knowing the animal by the girls 	were	is ?
some babies who the baby would pick have helped those people behind the babies .	have some babies who the baby would pick helped those people behind the babies 	would	have ?
some baby who the baby is knowing has sat .	has some baby who the baby is knowing sat 	is	has ?
those children that the person can know have played .	have those children that the person can know played 	can	have ?
those horses that can reach those girls have seen those boys who this person did see .	have those horses that can reach those girls seen those boys who this person did see 	can	have ?
the baby that would fall does try .	does the baby that would fall try 	would	does ?
some people that would reach this baby have slept .	have some people that would reach this baby slept 	would	have ?
the people that have picked some horses were calling the boys behind some babies .	were the people that have picked some horses calling the boys behind some babies 	have	were ?
some animals who have tried were drawing .	were some animals who have tried drawing 	have	were ?
this horse who has reached the babies is calling some people by this baby .	is this horse who has reached the babies calling some people by this baby 	has	is ?
the girls that were siting shall walk .	shall the girls that were siting walk 	were	shall ?
this horse who did reach the girls has drawn .	has this horse who did reach the girls drawn 	did	has ?
the children who have fallen are seeing this boy .	are the children who have fallen seeing this boy 	have	are ?
the horse that those horses have visited has read .	has the horse that those horses have visited read 	have	has ?
the girl that some horse did visit was talking .	was the girl that some horse did visit talking 	did	was ?
the animals who some babies are helping did read .	did the animals who some babies are helping read 	are	did ?
the child who did see the animal shall know some animals .	shall the child who did see the animal know some animals 	did	shall ?
some person who has visited this girl is seeing the boys behind those babies .	is some person who has visited this girl seeing the boys behind those babies 	has	is ?
those horses who have played are visiting the boys .	are those horses who have played visiting the boys 	have	are ?
some animal that this baby would help has reached those babies that this child has fed .	has some animal that this baby would help reached those babies that this child has fed 	would	has ?
this child that some boys did feed is trying .	is this child that some boys did feed trying 	did	is ?
the horses that this girl can know were watching the baby by the animal .	were the horses that this girl can know watching the baby by the animal 	can	were ?
some horse that those people are helping was reading .	was some horse that those people are helping reading 	are	was ?
some boy who does pick the children is trying .	is some boy who does pick the children trying 	does	is ?
this person who did see the girls is knowing the people .	is this person who did see the girls knowing the people 	did	is ?
this person who was working is playing .	is this person who was working playing 	was	is ?
this girl that some girls were reaching does walk .	does this girl that some girls were reaching walk 	were	does ?
some horse that has slept was drawing .	was some horse that has slept drawing 	has	was ?
the child that some animals have found is trying .	is the child that some animals have found trying 	have	is ?
the horse that would see those babies has read .	has the horse that would see those babies read 	would	has ?
some children who the people shall visit did sit .	did some children who the people shall visit sit 	shall	did ?
the person that does fall is reading .	is the person that does fall reading 	does	is ?
the children that the horse has fed have drawn .	have the children that the horse has fed drawn 	has	have ?
some person that the babies are visiting would play .	would some person that the babies are visiting play 	are	would ?
those people that the animals can find are talking .	are those people that the animals can find talking 	can	are ?
the horses who were talking would call those boys behind the girl .	would the horses who were talking call those boys behind the girl 	were	would ?
some boy that has picked those people would know those children who the boys were reaching .	would some boy that has picked those people know those children who the boys were reaching 	has	would ?
some children who this boy has called did help those animals who would see those boys .	did some children who this boy has called help those animals who would see those boys 	has	did ?
this child who the person has picked was knowing this horse who those people have picked .	was this child who the person has picked knowing this horse who those people have picked 	has	was ?
some horses that have fed this animal are talking .	are some horses that have fed this animal talking 	have	are ?
some boy who has fed some children did see those children that the child is reaching .	did some boy who has fed some children see those children that the child is reaching 	has	did ?
some baby that this animal was helping has visited some horse .	has some baby that this animal was helping visited some horse 	was	has ?
the horses that have drawn can play .	can the horses that have drawn play 	have	can ?
those children who did see some girls can work .	can those children who did see some girls work 	did	can ?
some animals that are picking the babies do feed this girl who some children have found .	do some animals that are picking the babies feed this girl who some children have found 	are	do ?
the child that can reach the person was watching those children .	was the child that can reach the person watching those children 	can	was ?
some animal who did visit the people is walking .	is some animal who did visit the people walking 	did	is ?
the baby that is watching the people has drawn .	has the baby that is watching the people drawn 	is	has ?
some person that this boy was finding shall try .	shall some person that this boy was finding try 	was	shall ?
some boy who some people have visited has read .	has some boy who some people have visited read 	have	has ?
some horse who is falling has sat .	has some horse who is falling sat 	is	has ?
this horse that some animal shall find would draw .	would this horse that some animal shall find draw 	shall	would ?
some horse that has fed some boy is drawing .	is some horse that has fed some boy drawing 	has	is ?
those horses who the girl would find have watched the baby by some boys .	have those horses who the girl would find watched the baby by some boys 	would	have ?
the animals who do fall are reading .	are the animals who do fall reading 	do	are ?
this baby that some baby can help is helping those horses by some child .	is this baby that some baby can help helping those horses by some child 	can	is ?
some horses that were visiting some boy do pick this child .	do some horses that were visiting some boy pick this child 	were	do ?
this child that has slept did visit some babies by those babies .	did this child that has slept visit some babies by those babies 	has	did ?
this animal who this child was feeding does feed this animal who has known some animals .	does this animal who this child was feeding feed this animal who has known some animals 	was	does ?
the boys that do visit those animals did help some people by some babies .	did the boys that do visit those animals help some people by some babies 	do	did ?
those girls who can sit did draw .	did those girls who can sit draw 	can	did ?
some animals who the animal would reach were sleeping .	were some animals who the animal would reach sleeping 	would	were ?
some baby that those horses do pick has reached this person who has known some people .	has some baby that those horses do pick reached this person who has known some people 	do	has ?
the boy that shall feed those horses has helped the child that those children have fed .	has the boy that shall feed those horses helped the child that those children have fed 	shall	has ?
the girls that did call some people have called this girl by the boys .	have the girls that did call some people called this girl by the boys 	did	have ?
this person that some animal has picked was helping those babies that the girls shall call .	was this person that some animal has picked helping those babies that the girls shall call 	has	was ?
the girls who are talking did pick the animal .	did the girls who are talking pick the animal 	are	did ?
the children who some boys are seeing were drawing .	were the children who some boys are seeing drawing 	are	were ?
the girl that the horse shall find has read .	has the girl that the horse shall find read 	shall	has ?
some people who were drawing have helped the babies by those boys .	have some people who were drawing helped the babies by those boys 	were	have ?
some girls that this baby was reaching have sat .	have some girls that this baby was reaching sat 	was	have ?
the horses who the animal did watch do draw .	do the horses who the animal did watch draw 	did	do ?
the horse that did watch some baby does play .	does the horse that did watch some baby play 	did	does ?
some children that this boy has known were visiting those children behind the people .	were some children that this boy has known visiting those children behind the people 	has	were ?
some animal who shall help the babies has helped those babies .	has some animal who shall help the babies helped those babies 	shall	has ?
some girl that is knowing the horses has watched the people by the boys .	has some girl that is knowing the horses watched the people by the boys 	is	has ?
some girl who is finding those babies has seen those people behind the child .	has some girl who is finding those babies seen those people behind the child 	is	has ?
the boy who has reached the horses can work .	can the boy who has reached the horses work 	has	can ?
the people who did read shall draw .	shall the people who did read draw 	did	shall ?
some horse that was siting can watch the babies that those animals were finding .	can some horse that was siting watch the babies that those animals were finding 	was	can ?
the horses who were calling those babies have fallen .	have the horses who were calling those babies fallen 	were	have ?
those boys that have drawn shall read .	shall those boys that have drawn read 	have	shall ?
the horses who have helped some animals would help this boy who the child shall reach .	would the horses who have helped some animals help this boy who the child shall reach 	have	would ?
the horses who have fed some boy were reading .	were the horses who have fed some boy reading 	have	were ?
this boy that does see this animal is siting .	is this boy that does see this animal siting 	does	is ?
those animals who some horse does know are talking .	are those animals who some horse does know talking 	does	are ?
this baby that some boy was watching shall fall .	shall this baby that some boy was watching fall 	was	shall ?
some girl that is seeing some horses has read .	has some girl that is seeing some horses read 	is	has ?
this baby that has picked the babies did walk .	did this baby that has picked the babies walk 	has	did ?
the girl who is knowing the animals has sat .	has the girl who is knowing the animals sat 	is	has ?
some horse who can call some animals does help the children behind some horses .	does some horse who can call some animals help the children behind some horses 	can	does ?
some child who shall visit those girls has drawn .	has some child who shall visit those girls drawn 	shall	has ?
the horse that is trying does sit .	does the horse that is trying sit 	is	does ?
some horse who is watching this person did find some babies behind those horses .	did some horse who is watching this person find some babies behind those horses 	is	did ?
the children that those children are reaching can visit the people .	can the children that those children are reaching visit the people 	are	can ?
the person that some horses are watching was playing .	was the person that some horses are watching playing 	are	was ?
some horses that were sleeping have helped this child behind the horses .	have some horses that were sleeping helped this child behind the horses 	were	have ?
those children that the horses did help are picking the animal behind some girls .	are those children that the horses did help picking the animal behind some girls 	did	are ?
the person who would feed some child is calling the animal behind those children .	is the person who would feed some child calling the animal behind those children 	would	is ?
this person that has walked did pick some horses who some babies do pick .	did this person that has walked pick some horses who some babies do pick 	has	did ?
those animals who were feeding some children did know some people by those girls .	did those animals who were feeding some children know some people by those girls 	were	did ?
the person that has fed this animal was sleeping .	was the person that has fed this animal sleeping 	has	was ?
those children who have found some babies do sit .	do those children who have found some babies sit 	have	do ?
some child who is reaching those horses has sat .	has some child who is reaching those horses sat 	is	has ?
the horse that can walk is trying .	is the horse that can walk trying 	can	is ?
some girls that were siting have helped some babies that have called some child .	have some girls that were siting helped some babies that have called some child 	were	have ?
those animals who have played shall visit some children that those girls have picked .	shall those animals who have played visit some children that those girls have picked 	have	shall ?
those babies that some baby has known would talk .	would those babies that some baby has known talk 	has	would ?
the babies who are calling the girls have known the person by this baby .	have the babies who are calling the girls known the person by this baby 	are	have ?
some baby that the boys are watching did call some children .	did some baby that the boys are watching call some children 	are	did ?
some babies who the boy has seen have sat .	have some babies who the boy has seen sat 	has	have ?
the animal who those girls did see was reading .	was the animal who those girls did see reading 	did	was ?
the girl that does see this horse has drawn .	has the girl that does see this horse drawn 	does	has ?
some baby that those animals did call can know this child by the animals .	can some baby that those animals did call know this child by the animals 	did	can ?
some animals that can fall have reached the animal behind those people .	have some animals that can fall reached the animal behind those people 	can	have ?
some horses that do find the horses have played .	have some horses that do find the horses played 	do	have ?
the boy that has found some babies was picking those animals by some horses .	was the boy that has found some babies picking those animals by some horses 	has	was ?
some children who would reach the baby are trying .	are some children who would reach the baby trying 	would	are ?
those people that would watch some child have played .	have those people that would watch some child played 	would	have ?
some animal who the baby would find does read .	does some animal who the baby would find read 	would	does ?
the children who those children are reaching were visiting the person that this girl is finding .	were the children who those children are reaching visiting the person that this girl is finding 	are	were ?
this horse that some horse shall watch was knowing some person who the animal is picking .	was this horse that some horse shall watch knowing some person who the animal is picking 	shall	was ?
those babies who the horse was knowing were feeding this child who was feeding the babies .	were those babies who the horse was knowing feeding this child who was feeding the babies 	was	were ?
this girl that was watching the horse is siting .	is this girl that was watching the horse siting 	was	is ?
some baby that this person is seeing does visit some baby behind some person .	does some baby that this person is seeing visit some baby behind some person 	is	does ?
this animal who would visit the baby has picked those horses .	has this animal who would visit the baby picked those horses 	would	has ?
the person that would fall is reaching some child behind those children .	is the person that would fall reaching some child behind those children 	would	is ?
some horse who some horses have helped has visited those girls .	has some horse who some horses have helped visited those girls 	have	has ?
some child who some animal is seeing has fallen .	has some child who some animal is seeing fallen 	is	has ?
those animals who are watching some animal were siting .	were those animals who are watching some animal siting 	are	were ?
this horse who did read is feeding the girl that has picked some baby .	is this horse who did read feeding the girl that has picked some baby 	did	is ?
those children who the child shall call did draw .	did those children who the child shall call draw 	shall	did ?
those babies that some horse has watched were siting .	were those babies that some horse has watched siting 	has	were ?
some babies who some person is finding have worked .	have some babies who some person is finding worked 	is	have ?
the girls that those people shall call have picked the person behind some horse .	have the girls that those people shall call picked the person behind some horse 	shall	have ?
some girl that the people are reaching is watching some children behind some girl .	is some girl that the people are reaching watching some children behind some girl 	are	is ?
some animal that has watched this person does feed the babies by the people .	does some animal that has watched this person feed the babies by the people 	has	does ?
this child who has picked some children is working .	is this child who has picked some children working 	has	is ?
some people that do know some baby have reached some boys who this child has found .	have some people that do know some baby reached some boys who this child has found 	do	have ?
some boys who were helping the animals shall sit .	shall some boys who were helping the animals sit 	were	shall ?
some girls that have visited this child were working .	were some girls that have visited this child working 	have	were ?
those babies who this person would feed were reading .	were those babies who this person would feed reading 	would	were ?
some babies who are falling have tried .	have some babies who are falling tried 	are	have ?
the animal that those girls were watching was finding the child behind this girl .	was the animal that those girls were watching finding the child behind this girl 	were	was ?
some horse who was knowing this person does work .	does some horse who was knowing this person work 	was	does ?
the people that some boy would visit can call the child by this girl .	can the people that some boy would visit call the child by this girl 	would	can ?
the children who the child has seen are calling the person that those girls shall help .	are the children who the child has seen calling the person that those girls shall help 	has	are ?
those people who would reach those people are sleeping .	are those people who would reach those people sleeping 	would	are ?
those girls that have known those animals were seeing some baby that was helping the girl .	were those girls that have known those animals seeing some baby that was helping the girl 	have	were ?
those boys who some girl is visiting are seeing those animals .	are those boys who some girl is visiting seeing those animals 	is	are ?
some boy that those babies were feeding was falling .	was some boy that those babies were feeding falling 	were	was ?
the people that were picking this horse are helping this boy behind the baby .	are the people that were picking this horse helping this boy behind the baby 	were	are ?
those animals who the people shall reach have fallen .	have those animals who the people shall reach fallen 	shall	have ?
some horse that was feeding some girl is seeing some people by the person .	is some horse that was feeding some girl seeing some people by the person 	was	is ?
those boys that were watching the animal would watch the animals who are picking some animal .	would those boys that were watching the animal watch the animals who are picking some animal 	were	would ?
this child who is reaching some children shall reach the people by this horse .	shall this child who is reaching some children reach the people by this horse 	is	shall ?
the people who have seen some girls do draw .	do the people who have seen some girls draw 	have	do ?
this child that does fall was finding this child who is finding some girls .	was this child that does fall finding this child who is finding some girls 	does	was ?
some animals that those girls do pick were visiting some person by some horse .	were some animals that those girls do pick visiting some person by some horse 	do	were ?
this boy who can fall shall help the boy by the horse .	shall this boy who can fall help the boy by the horse 	can	shall ?
those children that do fall have sat .	have those children that do fall sat 	do	have ?
this baby that would talk has watched some person behind this child .	has this baby that would talk watched some person behind this child 	would	has ?
the animals that this boy has called would know this baby .	would the animals that this boy has called know this baby 	has	would ?
the baby who is walking has talked .	has the baby who is walking talked 	is	has ?
those people who have fed the animals were finding the horses that were trying .	were those people who have fed the animals finding the horses that were trying 	have	were ?
the animals that some person has called have visited this boy .	have the animals that some person has called visited this boy 	has	have ?
those girls that the animals did feed were seeing the boys by those children .	were those girls that the animals did feed seeing the boys by those children 	did	were ?
some person that does work did reach the children .	did some person that does work reach the children 	does	did ?
the horses who were picking the horse have read .	have the horses who were picking the horse read 	were	have ?
some horse who shall reach those people has picked some horses that have known the person .	has some horse who shall reach those people picked some horses that have known the person 	shall	has ?
this person who does see some horses is trying .	is this person who does see some horses trying 	does	is ?
the girls that can help the girl have worked .	have the girls that can help the girl worked 	can	have ?
some child that would call those girls has tried .	has some child that would call those girls tried 	would	has ?
this horse that those horses would pick can visit the horses that some animals have known .	can this horse that those horses would pick visit the horses that some animals have known 	would	can ?
some babies that have walked are siting .	are some babies that have walked siting 	have	are ?
some child that the people were calling has sat .	has some child that the people were calling sat 	were	has ?
the boy who the horses have fed has walked .	has the boy who the horses have fed walked 	have	has ?
this person who has helped the animals was calling some animals by the boy .	was this person who has helped the animals calling some animals by the boy 	has	was ?
the baby that the babies have seen is calling this child behind the animals .	is the baby that the babies have seen calling this child behind the animals 	have	is ?
the girl that shall sleep would reach some horse by the girl .	would the girl that shall sleep reach some horse by the girl 	shall	would ?
some horse that the girl is seeing was drawing .	was some horse that the girl is seeing drawing 	is	was ?
some person that the horse was picking has known some people that are helping the person .	has some person that the horse was picking known some people that are helping the person 	was	has ?
some horses who the baby has called shall help those babies behind the animal .	shall some horses who the baby has called help those babies behind the animal 	has	shall ?
this person who did watch some children has fed some person behind the girl .	has this person who did watch some children fed some person behind the girl 	did	has ?
this boy who has reached the girls shall draw .	shall this boy who has reached the girls draw 	has	shall ?
